Puunro	X	Y	Hmax	Hmean	h30	h50	h70	h90	p30	p50	p70	p90	puulaji
7524	49426.38	17855.93	23.324	12.110648	9.7234	11.33	12.6702	23.0292	0.037157	0.510501	0.898223	0.898223	vaahtera
7525	49422.16	17852.82	23.322	11.247231	9.3882	10.4275	12.3991	13.8366	0.098611	0.573611	0.930556	0.930556	vaahtera
7526	49407.42	17848.23	20.096	13.296564	10.2574	12.549	16.6588	18.8983	0.040073	0.39071	0.593807	0.824226	lehmus
7527	49400.65	17841.54	19.988	13.527787	11.2098	13.657	16.4104	18.7774	0.120646	0.26678	0.531861	0.852167	lehmus
7528	49393.28	17837.63	16.479	10.87893	8.8749	11.384	13.0137	14.8698	0.114146	0.322829	0.578431	0.910364	vaahtera
7529	49383.96	17831.94	12.45	9.187554	9.0152	9.25	10.0056	11.338	0.009174	0.143731	0.235474	0.834862	vaahtera
7530	49377.33	17825.36	20.536	14.830114	13.075	15.4485	17.476	19.4755	0.073643	0.155039	0.486434	0.777132	lehmus
7531	49366.61	17818.69	12.909	8.83842	8.364	9.226	9.8642	11.8416	0.085008	0.227202	0.374034	0.774343	vaahtera
7532	49361.73	17815.22	13.155	8.793909	7.7879	8.3965	9.9833	11.8643	0.022843	0.27665	0.675127	0.92132	vaahtera
7533	49355.61	17805.43	19.748	8.45652	6.5604	8.232	9.9732	12.2984	0.354248	0.786928	0.917647	0.955556	vaahtera
7534	49345.35	17798.85	15.75	8.872958	7.8266	10.012	10.9256	11.8556	0.21194	0.39602	0.816915	0.985075	vaahtera
7535	49338.75	17793.82	19.917	9.238712	8.4578	9.5265	11.1164	12.1348	0.204313	0.649262	0.981271	0.998297	vaahtera
7536	49456.64	17899.7	10.736	7.24516	6.5618	7.124	7.662	9.183	0.001271	0.049555	0.39263	0.781449	vaahtera
7537	49482.36	17894.41	21.09	10.186791	7.8784	9.37	10.3178	20.8618	0.206831	0.785579	0.880455	0.882353	vaahtera
7538	49473.81	17888.84	20.992	9.883732	8.4484	9.727	11.3696	12.6178	0.120661	0.558678	0.978512	0.990083	vaahtera
7539	49467.82	17884.34	21.005	8.779772	7.2468	8.798	10.0011	10.9724	0.275204	0.80654	0.982289	0.982289	vaahtera
7540	49461.38	17879.89	20.979	9.402888	6.9632	8.938	9.7292	12.1442	0.319239	0.845666	0.902748	0.902748	vaahtera
7541	49490.29	17901.31	20.393	7.872792	6.182	7.987	9.7237	11.377	0.445946	0.85	0.97973	0.994595	vaahtera
7542	49497.61	17905.33	22.911	9.356686	6.392	9.871	10.6136	12.5522	0.340909	0.759091	0.981818	0.981818	vaahtera
7543	49500.68	17914.43	11.944	8.473961	7.8776	8.896	9.5594	10.343	0.020785	0.147806	0.344111	0.792148	vaahtera
7544	49507.98	17917.59	11.05	7.848075	6.423	7.774	9.245	10.161	0	0.059867	0.330377	0.585366	vaahtera
7545	49517.75	17924.27	11.83	8.597388	7.616	8.79	9.889	10.876	0.00597	0.083582	0.292537	0.567164	vaahtera
7546	49527.2	17925.39	24.364	10.503812	9.6648	10.585	11.3068	12.2164	0.138996	0.944659	0.970399	0.978121	vaahtera
7547	49534.36	17930.96	24.219	9.918805	8.36	9.9565	11.6629	12.4083	0.246512	0.806977	0.995349	0.995349	vaahtera
7548	49540.73	17940.65	10.811	7.610684	7.1396	7.703	8.3572	9.5458	0.012632	0.122105	0.28	0.732632	vaahtera
7550	49555.16	17950.35	12.278	8.442714	7.1732	8.221	9.9436	11.282	0.037594	0.195489	0.518797	0.729323	lehmus
7551	49564.82	17951.93	19.48	10.512216	8.805	9.687	11.096	13.611	0.052117	0.609121	0.897937	0.906623	vaahtera
7552	49555.67	17974.94	17.479	10.772124	6.969	12.193	14.678	16.7108	0.276664	0.372093	0.603047	0.869286	vaahtera
7553	49553.45	17967.16	10.535	5.325949	2.9938	5.5715	6.9397	8.1594	0.387755	0.653061	0.798469	0.980867	vaahtera
7554	49537.97	17962.79	20.633	15.280798	14.017	16.5175	17.9128	19.2588	0.045166	0.13233	0.297147	0.619651	vaahtera
7555	49539.79	17961.79	20.479	16.431943	16.003	17.737	18.933	19.6644	0.0454	0.108722	0.145759	0.32736	vaahtera
7556	49532.21	17953	11.633	8.500346	7.9286	8.935	9.8988	10.6866	0.025316	0.160338	0.274262	0.535865	vaahtera
7557	49525.42	17954.11	20.939	13.961412	10.739	14.761	17.6688	19.9022	0.126837	0.333696	0.531845	0.80675	vaahtera
7558	49515.53	17944.42	20.162	13.325538	10.611	13.13	17.264	18.647	0.074074	0.264957	0.490028	0.623932	vaahtera
7559	49511.43	17937.5	13.053	9.529114	7.6484	10.077	11.4134	12.278	0.032653	0.273469	0.42449	0.844898	vaahtera
7560	49501.83	17929.25	17.454	11.343792	10.284	11.238	13.0902	15.6426	0.065898	0.263591	0.688633	0.906096	lehmus
7561	49493.07	17925.8	13.021	8.430259	6.8795	7.605	10.1067	11.9933	0.027919	0.350254	0.624365	0.796954	vaahtera
7562	49484.89	17920.88	11.831	8.442779	7.721	8.908	9.6184	10.4196	0.007742	0.218065	0.410323	0.837419	vaahtera
7563	49476.74	17912.86	12.276	8.268808	7.0244	8.284	9.477	10.7	0	0.11195	0.376101	0.625157	vaahtera
7566	49577.54	17988.56	20.579	10.367334	7.4796	9.1675	10.2422	19.4166	0.303987	0.729236	0.799003	0.845515	vaahtera
7567	49592.77	17994.78	18.306	14.443833	14.1208	15.22	16.3172	17.3038	0.030043	0.090129	0.180258	0.506438	vaahtera
7568	49600.48	18000.15	10.482	7.685681	6.9855	7.808	8.5973	9.43	0.004255	0.082979	0.282979	0.621277	lehmus
7569	49608.21	18004.81	10.984	8.201201	7.2592	8.4	8.9712	10.2874	0.013378	0.050167	0.207358	0.481605	vaahtera
7570	49617.49	18010.84	10.123	7.288344	6.649	7.361	8.3278	9.2868	0.035573	0.106719	0.296443	0.592885	vaahtera
7572	49625.2	18015.29	15.154	8.140751	3.6953	8.448	11.8674	13.8611	0.435065	0.510823	0.642857	0.893939	lehmus
7573	49632.42	18022.09	12.842	11.015397	10.7619	11.515	12.1385	12.4379	0	0.012821	0.064103	0.089744	lehmus
7574	49640.78	18032.25	10.09	6.762453	5.1738	7.426	8.074	8.6938	0.021583	0.309353	0.460432	0.597122	vaahtera
7575	49644.4	18031.79	9.64	7.042642	6.3314	7.357	8.005	8.6276	0.00542	0.116531	0.295393	0.558266	vaahtera
7576	49658.88	18018.01	23.039	9.102663	6.8158	8.866	10.3018	12.213	0.412698	0.869841	0.933333	0.965079	lehmus
7577	49649.66	18012.99	26.572	11.593496	7.466	8.899	12.5845	22.913	0.486686	0.717456	0.803254	0.87574	vaahtera
7578	49643.34	18007.42	22.735	8.658647	7.264	8.4665	10.2075	11.158	0.457597	0.9947	0.998233	0.998233	vaahtera
7579	49629.58	17996.5	24.15	12.309163	9.3808	11.099	12.1364	22.837	0.166197	0.756808	0.806573	0.85446	vaahtera
7580	49612.1	17983	26.668	16.310935	11.18	16.592	22.913	24.687	0.21713	0.429752	0.566491	0.890308	lehmus
7581	49599.67	17981.44	13.75	10.352564	9.44	10.846	12.637	13.327	0.071823	0.143646	0.425414	0.624309	lehmus
7582	49596.72	17973.87	23.659	12.003457	10.455	11.843	13.449	15.5816	0.129743	0.477356	0.880049	0.95104	vaahtera
7583	49585.16	17974.08	17.906	13.604372	12.6275	14.2225	15.757	16.9535	0.023936	0.162234	0.31117	0.771277	lehmus
7584	49535.04	18198.79	12.209	7.798269	6.374	7.257	9.4718	10.8238	0.052632	0.467368	0.648421	0.947368	lehmus
7585	49542.88	18189.45	10.255	6.819967	5.8067	6.4965	7.9423	9.167	0.037209	0.334884	0.683721	0.874419	lehmus
7586	49548.1	18181.99	14.009	8.62128	6.833	8.212	10.2938	12.2346	0.084548	0.411079	0.661808	0.877551	lehmus
7587	49556.06	18173.09	10.63	6.121057	5.1779	5.854	6.8488	8.8922	0.15	0.55	0.835714	0.95	lehmus
7589	49581.69	18136.01	9.271	6.690827	5.6594	6.642	7.7202	8.3658	0.015038	0.290727	0.556391	0.934837	lehmus
7590	49590.15	18127.12	9.753	6.333505	5.5792	6.565	7.3364	8.3434	0.146758	0.34471	0.716724	0.972696	lehmus
7591	49597.15	18115.19	10.337	5.169668	2.988	5.521	6.6364	8.2794	0.4	0.636364	0.841558	0.992208	lehmus
7592	49611.67	18093.83	7.052	4.88154	4.5472	4.805	5.2197	5.8509	0.027778	0.178571	0.706349	0.952381	lehmus
7593	49619.57	18085.02	9.895	6.602103	5.631	6.057	7.6034	8.7568	0.00627	0.269592	0.611285	0.852665	lehmus
7594	49625.68	18075.24	10.028	7.533719	6.4563	7.8545	8.7982	9.401	0.042857	0.128571	0.419048	0.780952	lehmus
7595	49628.73	18065.39	11.814	7.515475	6.8012	7.422	8.2084	9.8696	0.038544	0.256959	0.740899	0.970021	lehmus
7596	49644.37	18054.05	11.851	9.088998	8.0715	9.601	10.3155	10.9865	0.004695	0.068075	0.335681	0.603286	lehmus
7597	49651.32	18045.07	12.367	8.166289	5.9421	8.843	10.3036	11.1154	0.106849	0.443836	0.531507	0.930137	lehmus
7598	49623.43	18101.18	8.816	5.592428	4.9844	5.334	6.153	7.1478	0.041379	0.496552	0.8	0.97931	lehmus
7599	49617.93	18108.63	9.91	5.836653	5.1453	5.808	6.584	8.1224	0.162162	0.545045	0.855856	0.977477	lehmus
7600	49612.16	18116	10.752	6.487009	5.4258	6.475	7.4821	8.1438	0.066038	0.40566	0.735849	0.948113	lehmus
7601	49603.53	18122.88	9.679	6.447068	5.3438	6.339	7.274	8.8058	0	0.19774	0.457627	0.700565	lehmus
7602	49599.56	18132.69	9.495	5.007654	3.3996	4.846	5.7652	7.3126	0.369863	0.684932	0.890411	0.969178	lehmus
7603	49607.67	18138.48	10.638	5.601385	4.3503	5.838	6.754	8.2109	0.305447	0.535019	0.828794	0.972763	lehmus
7604	49614.4	18133.15	9.779	5.935782	4.8684	5.844	6.716	7.9254	0.025381	0.340102	0.629442	0.837563	lehmus
7605	49619.7	18123.46	10.946	6.373025	5.4384	6.22	6.9808	8.4548	0.123457	0.567901	0.868313	0.983539	lehmus
7606	49625.71	18114.21	10.799	6.17403	5.2673	5.9635	6.7161	8.5359	0.128788	0.503788	0.810606	0.935606	lehmus
7607	49632.05	18107.42	9.94	5.911589	4.8322	5.689	6.6918	8.2712	0.086758	0.424658	0.69863	0.872146	lehmus
7610	49711.47	18106.13	13.794	8.284062	7.414	8.2255	9.388	11.2085	0.139113	0.310484	0.735887	0.945565	lehmus
7611	49716.7	18104.81	15.169	10.198819	8.734	10.296	12.225	14.039	0.067385	0.234501	0.433962	0.700809	lehmus
7612	49708.59	18094.45	12.3	6.812392	5.377	6.8055	8.3179	9.6383	0.275949	0.548101	0.848101	0.96962	lehmus
7613	49691.03	18065.7	8.7	5.386647	4.661	5.086	5.774	7.258	0.044776	0.338308	0.721393	0.875622	lehmus
7614	49695.97	18069.49	9.767	6.134465	5.0175	5.9915	7.274	8.674	0.133838	0.457071	0.671717	0.881313	lehmus
7615	49709.61	18077.96	6.738	5.232849	4.8368	5.114	5.6512	6.4598	0.013699	0.054795	0.287671	0.657534	lehmus
7616	49713.06	18072.73	8.495	5.765493	4.9867	5.656	6.4019	7.5821	0.027027	0.202703	0.560811	0.804054	lehmus
7617	49714.83	18082.09	8.014	5.183523	4.7306	5.003	5.311	6.605	0.046729	0.271028	0.775701	0.925234	lehmus
7618	49718.67	18077.3	8.999	5.213228	4.5473	4.8165	5.6252	6.764	0.043478	0.597826	0.869565	0.967391	lehmus
